scenario,test_id,biomarker,current_analytic_n,current_analytic_crc_cases,merge_n_frame,current_retention,target_retention,effective_retention_used,expected_analytic_n,expected_crc_cases,observed_OR_held_constant,current_SE_logOR,counterfactual_SE_logOR,ci_low_or,ci_high_or,ci_width_or,ci_width_log_or,mde_abs_logOR,mde_or_upper,mde_or_lower,detects_reference_or_1_20,reference_effect_OR,assumption,new_P_or_FDR_computed
retention_85pct,NHANES_URXUMO,URXUMO,13775.0,100.0,27984.0,0.4922455688965123,0.85,0.85,23786.399999999998,172.67803992740454,0.9204313988926828,0.1034866239038642,0.07875273835317774,0.7887819665292847,1.0740534089480709,0.2852714424187862,0.30870506171226914,0.22063250765618098,1.246865132968653,0.8020113591749146,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXUPB,URXUPB,13865.0,101.0,27984.0,0.4954616923956547,0.4954616923956547,0.4954616923956547,13865.0,100.99999999999932,0.9482764042641368,0.1312187814465374,0.13121878144653784,0.7332318389785332,1.2263899234610942,0.49315808448256104,0.5143681714608936,0.36762059843941663,1.4442939676256328,0.6923798218474623,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXUPB,URXUPB,13865.0,101.0,27984.0,0.4954616923956547,0.7,0.7,19588.8,142.69518932563915,0.9482764042641368,0.1312187814465374,0.11039566534571228,0.7637759578785063,1.17734543698109,0.4135694791025838,0.4327430562538652,0.3092828641762936,1.362447703649817,0.7339731259564182,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXUPB,URXUPB,13865.0,101.0,27984.0,0.4954616923956547,0.85,0.85,23786.399999999998,173.27272989541893,0.9482764042641368,0.1312187814465374,0.10018243387755309,0.7792189432255566,1.1540121639776737,0.3747932207521171,0.3927079245671389,0.2806696258659326,1.3240161109948996,0.7552778185218414,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXUSB,URXUSB,13780.0,101.0,27984.0,0.4924242424242424,0.4924242424242424,0.4924242424242424,13779.999999999998,100.99999999999932,0.8066717762579192,0.1055262366331578,0.10552623663315815,0.6559530665173426,0.992021209788646,0.3360681432713034,0.4136552464500825,0.2956407446745471,1.343987235519519,0.744054685618684,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXUSB,URXUSB,13780.0,101.0,27984.0,0.4924242424242424,0.7,0.7,19588.8,143.57538461538365,0.8066717762579192,0.1055262366331578,0.08850771789709024,0.6782018281196771,0.9594774411257986,0.28127561300612147,0.34694387886425604,0.2479619141494006,1.281411127631882,0.7803896645162235,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXUSB,URXUSB,13780.0,101.0,27984.0,0.4924242424242424,0.85,0.85,23786.399999999998,174.3415384615373,0.8066717762579192,0.1055262366331578,0.0803194452255978,0.6891739074594062,0.9442019605906732,0.255028053131267,0.31484643980081856,0.225021770471069,1.2523499801440998,0.7984988348743668,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXUSN,URXUSN,5708.0,40.0,11607.0,0.491772206427156,0.491772206427156,0.491772206427156,5708.0,39.99999999999966,1.104374287515189,0.1572258552980667,0.15722585529806737,0.811494154907344,1.502959152015013,0.691464997107669,0.6163140276454362,0.4404816321082341,1.5534552322817228,0.6437263071502839,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXUSN,URXUSN,5708.0,40.0,11607.0,0.491772206427156,0.7,0.7,8124.9,56.93693062368556,1.104374287515189,0.1572258552980667,0.13178225536478638,0.8529882083102388,1.4298469252473973,0.5768587169371585,0.5165769486328833,0.36919921863957395,1.4465757598256617,0.6912876793404295,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXUSN,URXUSN,5708.0,40.0,11607.0,0.491772206427156,0.85,0.85,9865.949999999999,69.13770147161819,1.104374287515189,0.1572258552980667,0.1195904480757794,0.8736162681664693,1.3960849990630853,0.5224687308966159,0.46878594224707004,0.33504283155661,1.3980002624675227,0.7153074479649686,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXUSR,URXUSR,4398.0,31.0,8628.0,0.5097357440890126,0.5097357440890126,0.5097357440890126,4398.0,30.999999999999627,0.8260520939351327,0.2062545841167458,0.20625458411674705,0.5513701061882306,1.2375753676817363,0.6862052614935057,0.8085031130302226,0.5778397940295164,1.7821843841344476,0.5611091696809303,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXUSR,URXUSR,4398.0,31.0,8628.0,0.5097357440890126,0.7,0.7,6039.599999999999,42.571077762618856,0.8260520939351327,0.2062545841167458,0.17600586260878842,0.5850472934504513,1.1663365842959974,0.5812892908455461,0.6899303035622605,0.4930954229860037,1.6373767573141984,0.6107329883198707,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXUSR,URXUSR,4398.0,31.0,8628.0,0.5097357440890126,0.85,0.85,7333.8,51.69345156889433,0.8260520939351327,0.2062545841167458,0.1597227177140382,0.6040198520444807,1.129701382471064,0.5256815304265833,0.6261015484647452,0.4474768049444798,1.5643600160821771,0.6392390432634717,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXUTL,URXUTL,13830.0,100.0,27984.0,0.4942109777015437,0.4942109777015437,0.4942109777015437,13830.0,99.99999999999892,1.341179746589941,0.231657883060724,0.2316578830607252,0.8517250862009959,2.1119057566875212,1.2601806704865255,0.9080822150676258,0.6490093008422704,1.9136440440547648,0.5225632233469758,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXUTL,URXUTL,13830.0,100.0,27984.0,0.4942109777015437,0.7,0.7,19588.8,141.63991323210257,1.341179746589941,0.231657883060724,0.19464993244579842,0.9158000513821226,1.964143930706676,1.0483438793245532,0.7630137143738388,0.5453283734468367,1.725174790967081,0.5796514099533243,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXUTL,URXUTL,13830.0,100.0,27984.0,0.4942109777015437,0.85,0.85,23786.399999999998,171.99132321041026,1.341179746589941,0.231657883060724,0.1766419354007613,0.9487004322016432,1.8960285582337932,0.94732812603215,0.6924236630898859,0.49487743511763876,1.6402971839047624,0.6096456238615728,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXUTU,URXUTU,13789.0,101.0,27984.0,0.4927458547741566,0.4927458547741566,0.4927458547741566,13788.999999999998,100.9999999999989,1.0777911260523638,0.0779536682705946,0.07795366827059502,0.9250821920196943,1.255708650991405,0.3306264589717107,0.305572764546298,0.21839384472458093,1.2440769442865391,0.8038088034606944,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXUTU,URXUTU,13789.0,101.0,27984.0,0.4927458547741566,0.7,0.7,19588.8,143.48167379795333,1.0777911260523638,0.0779536682705946,0.0654032043168879,0.9481199721426636,1.2251969640213751,0.2770769918787115,0.25637584986922973,0.1832326504314154,1.2010938105712154,0.8325744344019396,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXUTU,URXUTU,13789.0,101.0,27984.0,0.4927458547741566,0.85,0.85,23786.399999999998,174.22774675465763,1.0777911260523638,0.0779536682705946,0.05935244079862962,0.9594309283383872,1.2107528297102375,0.2513219013718503,0.23265729271971955,0.1662809208003658,1.180904795851611,0.8468083147031752,True,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
current_observed_retention,NHANES_URXUUR,URXUUR,11448.0,85.0,22458.0,0.5097515362009084,0.5097515362009084,0.5097515362009084,11448.000000000002,84.99999999999915,0.8937657709738257,0.1262214559281611,0.12622145592816172,0.6978849296953603,1.1446260255442622,0.44674109584890187,0.49477901539081337,0.35362016513703537,1.4242141175537995,0.702141614575187,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_70pct,NHANES_URXUUR,URXUUR,11448.0,85.0,22458.0,0.5097515362009084,0.7,0.7,15720.599999999999,116.7235324947577,0.8937657709738257,0.1262214559281611,0.10771183804303364,0.7236677776508853,1.1038452699351853,0.3801774922843,0.42222264654591435,0.3017638932771411,1.35224191560801,0.7395126481864518,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
retention_85pct,NHANES_URXUUR,URXUUR,11448.0,85.0,22458.0,0.5097515362009084,0.85,0.85,19089.3,141.73571802934865,0.8937657709738257,0.1262214559281611,0.09774690028619891,0.7379406014609131,1.0824953279207101,0.344554726459797,0.3831608083227555,0.27384627095817715,1.3150126310675734,0.7604489693670584,False,1.2,Improved complete-case retention is non-differential with respect to outcome; observed case fraction and effect are held constant.,False
