background,source,term_id,term_name,description,term_size,effective_domain_size,query_size,intersection_size,raw_hypergeom_p,gprofiler_adjusted_p,gprofiler_significant,intersection_genes,parents,query_input_symbols,background_input_symbols
gelsemium_crc1893,GO:BP,GO:0043415,positive regulation of skeletal muscle tissue regeneration,"""Any process that activates or increase the rate of skeletal muscle regeneration."" [GOC:jl]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,PPARD,GO:0043403;GO:0043416;GO:0048639,41,1893
gelsemium_crc1893,GO:BP,GO:0038159,C-X-C chemokine receptor CXCR4 signaling pathway,"""The series of molecular signals initiated by a the C-X-C chemokine type 4 receptor on the surface of a cell binding to one of it's physiological ligands, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:nhn, GOC:signaling]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,CXCR4,GO:0070098,41,1893
gelsemium_crc1893,GO:BP,GO:0043416,regulation of skeletal muscle tissue regeneration,"""Any process that modulates the frequency, rate or extent of skeletal muscle."" [GOC:jl]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,PPARD,GO:0032101;GO:0043403;GO:0048638;GO:2000026,41,1893
gelsemium_crc1893,GO:BP,GO:0006351,DNA-templated transcription,"""The synthesis of an RNA transcript from a DNA template."" [GOC:jl, GOC:txnOH]",518,1875,41,17,0.03738923361289271,0.16281572063240002,True,DKK1;DUSP1;ESR1;HSPA1A;IL1A;NR1I2;NR3C1;PGR;PPARA;PPARD;PPARG;PTGES2;RELA;RXRA;SIRT1;SQSTM1;STAT3,GO:0010467;GO:0032774,41,1893
gelsemium_crc1893,GO:BP,GO:0043500,muscle adaptation,"""A process in which muscle adapts, with consequent modifications to structural and/or functional phenotypes, in response to a stimulus. Stimuli include contractile activity, loading conditions, substrate supply, and environmental factors. These adaptive events occur in both muscle fibers and associated structures (motoneurons and capillaries), and they involve alterations in regulatory mechanisms, contractile properties and metabolic capacities."" [GOC:mtg_muscle, PMID:11181628, PMID:11449884, PMID:12605307]",35,1875,41,3,0.039129161853064094,0.16281572063240002,True,BECN1;PPARA;PPARG,GO:0003012;GO:0050896,41,1893
gelsemium_crc1893,GO:BP,GO:0038146,chemokine (C-X-C motif) ligand 12 signaling pathway,"""The series of molecular signals initiated by the binding of the chemokine CXCL12 to its receptor on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:nhn, GOC:signaling, Wikipedia:Stromal_cell-derived_factor-1]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,CXCR4,GO:0070098,41,1893
gelsemium_crc1893,GO:BP,GO:0002154,thyroid hormone receptor signaling pathway,"""A nuclear receptor-mediated signaling pathway initiated by a thyroid hormone  binding to an intracellular receptor of the nuclear receptor protein family, and ending with regulation of a downstream cellular process, e.g. transcription."" [GOC:hjd]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,RXRA,GO:0009755;GO:0141193,41,1893
gelsemium_crc1893,GO:BP,GO:0007000,nucleolus organization,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of the nucleolus."" [GOC:dph, GOC:jid, GOC:jl, GOC:mah]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,SIRT1,GO:0006997,41,1893
gelsemium_crc1893,GO:BP,GO:2000786,positive regulation of autophagosome assembly,"""Any process that activates or increases the frequency, rate or extent of autophagic vacuole assembly."" [GOC:autophagy, GOC:BHF]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,BECN1,GO:0000045;GO:0016239;GO:0044090;GO:1902117;GO:2000785,41,1893
gelsemium_crc1893,GO:BP,GO:0051179,localization,"""Any process in which a cell, a substance, or a cellular entity, such as a protein complex or organelle, is transported, tethered to or otherwise maintained in a specific location. In the case of substances, localization may also be achieved via selective degradation."" [GOC:ai, GOC:dos]",651,1875,41,20,0.04255073290377502,0.16281572063240002,True,ATG5;BECN1;CA9;CRP;DKK1;ESR1;HSPA1A;IL1A;NR1I2;PGR;PPARA;PPARD;PPARG;PTGES2;PTGS2;RXRA;SELE;SIRT1;SQSTM1;STAT3,GO:0008150,41,1893
gelsemium_crc1893,GO:BP,GO:2000627,positive regulation of miRNA catabolic process,"""Any process that activates or increases the frequency, rate or extent of miRNA catabolic process."" [GOC:dph]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,NEAT1,GO:0009896;GO:0010587;GO:2000625;GO:2000630,41,1893
gelsemium_crc1893,GO:BP,GO:0070163,regulation of adiponectin secretion,"""Any process that modulates the frequency, rate or extent of the regulated release of adiponectin from a cell."" [GOC:mah]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,PPARG,GO:0046883;GO:0050708;GO:0070162,41,1893
gelsemium_crc1893,GO:BP,GO:2000635,negative regulation of primary miRNA processing,"""Any process that stops, prevents or reduces the frequency, rate or extent of primary microRNA processing."" [GOC:dph, GOC:sl]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,STAT3,GO:0031053;GO:1903799;GO:2000634,41,1893
gelsemium_crc1893,GO:BP,GO:0030638,polyketide metabolic process,"""The chemical reactions and pathways involving polyketides, any of a diverse group of natural products synthesized via linear poly-beta-ketones, which are themselves formed by repetitive head-to-tail addition of acetyl (or substituted acetyl) units indirectly derived from acetate (or a substituted acetate) by a mechanism similar to that for fatty acid biosynthesis but without the intermediate reductive steps."" [GOC:mah, ISBN:0198506732]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,AKR1C3,GO:0019748,41,1893
gelsemium_crc1893,GO:BP,GO:0070162,adiponectin secretion,"""The regulated release of adiponectin, a protein hormone, by adipose tissue."" [GOC:BHF, GOC:rl]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,PPARG,GO:0009306;GO:0060986,41,1893
gelsemium_crc1893,GO:BP,GO:0060746,parental behavior,"""A reproductive behavior in which a parent cares for and rears offspring."" [GOC:dph]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,NR3C1,GO:0019098,41,1893
gelsemium_crc1893,GO:BP,GO:0038160,CXCL12-activated CXCR4 signaling pathway,"""The series of molecular signals initiated by the binding of the C-X-C chemokine CXCL12 to a C-X-C chemokine type 4 receptor (CXCR4) on the surface of a target cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:nhn]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,CXCR4,GO:0038146;GO:0038159,41,1893
gelsemium_crc1893,GO:BP,GO:0044598,doxorubicin metabolic process,"""The chemical reactions and pathways involving doxorubicin, an anthracycline antibiotic, used in cancer chemotherapy."" [PMID:10200167]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,AKR1C3,GO:0016137;GO:0030638;GO:0034308;GO:0042180;GO:1902644,41,1893
gelsemium_crc1893,GO:BP,GO:0031394,positive regulation of prostaglandin biosynthetic process,"""Any process that activates or increases the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of prostaglandin."" [GOC:mah]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,PTGS2,GO:0001516;GO:0031392;GO:2001280,41,1893
gelsemium_crc1893,GO:BP,GO:0010038,response to metal ion,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a metal ion stimulus."" [GOC:sm]",88,1875,41,5,0.04009354610974736,0.16281572063240002,True,AKR1C3;ATG5;BECN1;CYP1A2;IL1A,GO:0042221,41,1893
gelsemium_crc1893,GO:BP,GO:2001280,positive regulation of unsaturated fatty acid biosynthetic process,"""Any process that activates or increases the frequency, rate or extent of unsaturated fatty acid biosynthetic process."" [GO:0006636]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,PTGS2,GO:0006636;GO:0045723;GO:2001279,41,1893
gelsemium_crc1893,GO:BP,GO:0042574,retinal metabolic process,"""The chemical reactions and pathways involving retinal, a compound that plays an important role in the visual process in most vertebrates. In the retina, retinal combines with opsins to form visual pigments. Retinal is one of the forms of vitamin A."" [ISBN:0198506732]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,AKR1C3,GO:0001523;GO:0006081;GO:0120254,41,1893
gelsemium_crc1893,GO:BP,GO:0042711,maternal behavior,"""Female behaviors associated with the care and rearing of offspring."" [GOC:curators]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,NR3C1,GO:0060746,41,1893
gelsemium_crc1893,GO:BP,GO:1903224,regulation of endodermal cell differentiation,"""Any process that modulates the frequency, rate or extent of endodermal cell differentiation."" [GO_REF:0000058, GOC:als, GOC:TermGenie, PMID:23154389]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,DKK1,GO:0035987;GO:0045595,41,1893
gelsemium_crc1893,GO:BP,GO:0044597,daunorubicin metabolic process,"""The chemical reactions and pathways involving daunorubicin, a chemotherapeutic of the anthracycline family that is given as a treatment for some types of cancer."" [PMID:20837989]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,AKR1C3,GO:0016137;GO:0030638;GO:0042180,41,1893
gelsemium_crc1893,GO:BP,GO:0070434,positive regulation of nucleotide-binding oligomerization domain containing 2 signaling pathway,"""Any process that activates or increases the frequency, rate, or extent of the nucleotide-binding oligomerization domain containing 2 (NOD2) pathway."" [GOC:add]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,HSPA1A,GO:0070426;GO:0070431;GO:0070432,41,1893
gelsemium_crc1893,GO:BP,GO:0039689,negative stranded viral RNA replication,"""A viral genome replication process where the template genome is negative stranded, single stranded RNA ((-)ssRNA)."" [GOC:bf, GOC:jl, VZ:1096]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,ATG5,GO:0039694,41,1893
gelsemium_crc1893,GO:BP,GO:0045324,late endosome to vacuole transport,"""The directed movement of substances from late endosomes to the vacuole. In yeast, after transport to the prevacuolar compartment, endocytic content is delivered to the late endosome and on to the vacuole. This pathway is analogous to endosome to lysosome transport."" [PMID:11872141]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,BECN1,GO:0007034;GO:0016192,41,1893
gelsemium_crc1893,GO:BP,GO:0002138,retinoic acid biosynthetic process,"""The chemical reactions and pathways resulting in the biosynthesis of retinoic acid, one of the three components that makes up vitamin A."" [GOC:hjd]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,AKR1C3,GO:0016102;GO:0042573;GO:0072330,41,1893
gelsemium_crc1893,GO:BP,GO:0033120,positive regulation of RNA splicing,"""Any process that activates or increases the frequency, rate or extent of RNA splicing."" [GOC:mah]",2,1875,41,1,0.04326659551783656,0.16281572063240002,True,HSPA1A,GO:0008380;GO:0010628;GO:0043484,41,1893
gelsemium_crc1893,GO:BP,GO:0005975,carbohydrate metabolic process,"""The chemical reactions and pathways involving carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."" [GOC:mah, ISBN:0198506732]",89,1875,41,5,0.04180504321665042,0.16281572063240002,True,NR3C1;PPARA;PPARD;SIRT1;STAT3,GO:0044238,41,1893
gelsemium_crc1893,GO:BP,GO:0090287,regulation of cellular response to growth factor stimulus,"""Any process that modulates the rate, frequency, or extent of a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:tb]",90,1875,41,5,0.043560959654360486,0.1636855218358286,True,DKK1;HSPA1A;PPARA;PPARG;SIRT1,GO:0048583;GO:0071363,41,1893
gelsemium_crc1893,GO:BP,GO:0007005,mitochondrion organization,"""A process that is carried out at the cellular level which results in the assembly, arrangement of constituent parts, or disassembly of a mitochondrion; includes mitochondrial morphogenesis and distribution, and replication of the mitochondrial genome as well as synthesis of new mitochondrial components."" [GOC:dph, GOC:jl, GOC:mah, GOC:sgd_curators, PMID:9786946]",62,1875,41,4,0.04398453708907487,0.1647987938109892,True,HSPA1A;MMP9;PPARG;SQSTM1,GO:0006996,41,1893
gelsemium_crc1893,GO:BP,GO:0031099,regeneration,"""The regrowth of a lost or destroyed body part, such as an organ or tissue. This process may occur via renewal, repair, and/or growth alone (i.e. increase in size or mass)."" [GOC:mah, GOC:pr]",62,1875,41,4,0.04398453708907487,0.1647987938109892,True,IGFBP1;MMP2;PPARD;PPARG,GO:0048856,41,1893
gelsemium_crc1893,GO:BP,GO:0016241,regulation of macroautophagy,"""Any process that modulates the frequency, rate or extent of macroautophagy."" [GOC:krc]",37,1875,41,3,0.045080477328188234,0.16745101262938122,True,ATG5;BECN1;SIRT1,GO:0010506;GO:0016236,41,1893
gelsemium_crc1893,GO:BP,GO:0060395,SMAD protein signal transduction,"""An intracellular signaling cassette that starts with the activation of a SMAD protein, leading to the formation of a complex with co-SMADs, which translocates to the nucleus and regulates transcription of specific target genes."" [GOC:BHF]",37,1875,41,3,0.045080477328188234,0.16745101262938122,True,BECN1;DKK1;PPARG,GO:0007178;GO:0141124,41,1893
gelsemium_crc1893,GO:BP,GO:0055007,cardiac muscle cell differentiation,"""The process in which a cardiac muscle precursor cell acquires specialized features of a cardiac muscle cell. Cardiac muscle cells are striated muscle cells that are responsible for heart contraction."" [GOC:devbiol, GOC:mtg_heart]",37,1875,41,3,0.045080477328188234,0.16745101262938122,True,ATG5;DKK1;PPARA,GO:0035051;GO:0048738;GO:0051146,41,1893
gelsemium_crc1893,GO:BP,GO:0010647,positive regulation of cell communication,"""Any process that increases the frequency, rate or extent of cell communication. Cell communication is the process that mediates interactions between a cell and its surroundings. Encompasses interactions such as signaling or attachment between one cell and another cell, between a cell and an extracellular matrix, or between a cell and any other aspect of its environment."" [GOC:dph, GOC:tb]",488,1875,41,16,0.04503441130227028,0.16745101262938122,True,AKR1C3;BECN1;CXCR4;DKK1;F3;HSPA1A;IL1A;MMP2;MMP9;PPARD;PPARG;RELA;RXRA;SIRT1;SQSTM1;STAT3,GO:0007154;GO:0010646;GO:0048522,41,1893
gelsemium_crc1893,GO:BP,GO:0062207,regulation of pattern recognition receptor signaling pathway,"""Any process that modulates the rate, frequency or extent of a pattern recognition receptor signaling pathway."" [PMID:30610168]",37,1875,41,3,0.045080477328188234,0.16745101262938122,True,ESR1;HSPA1A;SQSTM1,GO:0002221;GO:0009966;GO:0045088,41,1893
gelsemium_crc1893,GO:BP,GO:1902115,regulation of organelle assembly,"""Any process that modulates the frequency, rate or extent of organelle assembly."" [GOC:pr, GOC:TermGenie]",37,1875,41,3,0.045080477328188234,0.16745101262938122,True,ATG5;BECN1;HSPA1A,GO:0033043;GO:0044087;GO:0070925,41,1893
gelsemium_crc1893,GO:BP,GO:0045646,regulation of erythrocyte differentiation,"""Any process that modulates the frequency, rate or extent of erythrocyte differentiation."" [GOC:go_curators]",16,1875,41,2,0.04613568853979689,0.16899143948365883,True,HSPA1A;STAT3,GO:0030218;GO:0045637,41,1893
gelsemium_crc1893,GO:BP,GO:0071392,cellular response to estradiol stimulus,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of stimulus by estradiol, a C18 steroid hormone hydroxylated at C3 and C17 that acts as a potent estrogen."" [GOC:mah]",16,1875,41,2,0.04613568853979689,0.16899143948365883,True,ESR1;MMP2,GO:0032355;GO:0071396;GO:1901701,41,1893
gelsemium_crc1893,GO:BP,GO:0051055,negative regulation of lipid biosynthetic process,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways resulting in the formation of lipids."" [GOC:ai]",16,1875,41,2,0.04613568853979689,0.16899143948365883,True,AKR1C3;SIRT1,GO:0008610;GO:0009890;GO:0045833;GO:0046890,41,1893
gelsemium_crc1893,GO:BP,GO:0010039,response to iron ion,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an iron ion stimulus."" [GOC:sm]",16,1875,41,2,0.04613568853979689,0.16899143948365883,True,ATG5;BECN1,GO:0010038,41,1893
gelsemium_crc1893,GO:BP,GO:0032922,circadian regulation of gene expression,"""Any process that modulates the frequency, rate or extent of gene expression such that an expression pattern recurs with a regularity of approximately 24 hours."" [GOC:mah]",16,1875,41,2,0.04613568853979689,0.16899143948365883,True,PPARA;SIRT1,GO:0007623;GO:0010468,41,1893
gelsemium_crc1893,GO:BP,GO:0010324,membrane invagination,"""The infolding of a membrane."" [GOC:tb]",16,1875,41,2,0.04613568853979689,0.16899143948365883,True,BECN1;PPARG,GO:0061024,41,1893
gelsemium_crc1893,GO:BP,GO:0016197,endosomal transport,"""The directed movement of substances mediated by an endosome, a membrane-bounded organelle that carries materials enclosed in the lumen or located in the endosomal membrane."" [ISBN:0198506732]",16,1875,41,2,0.04613568853979689,0.16899143948365883,True,BECN1;SQSTM1,GO:0016192;GO:0046907,41,1893
gelsemium_crc1893,GO:BP,GO:0099024,plasma membrane invagination,"""An infolding of the plasma membrane."" [GOC:dos, GOC:vw]",16,1875,41,2,0.04613568853979689,0.16899143948365883,True,BECN1;PPARG,GO:0010324,41,1893
gelsemium_crc1893,GO:BP,GO:0001961,positive regulation of cytokine-mediated signaling pathway,"""Any process that activates or increases the frequency, rate or extent of a cytokine mediated signaling pathway."" [GOC:hjd]",16,1875,41,2,0.04613568853979689,0.16899143948365883,True,CXCR4;HSPA1A,GO:0001959;GO:0009967;GO:0019221;GO:0060760,41,1893
gelsemium_crc1893,GO:BP,GO:0097193,intrinsic apoptotic signaling pathway,"""The series of molecular signals in which an intracellular signal is conveyed to trigger the apoptotic death of a cell. The pathway starts with reception of an intracellular signal (e.g. DNA damage, endoplasmic reticulum stress, oxidative stress etc.), and ends when the execution phase of apoptosis is triggered. The intrinsic apoptotic signaling pathway is crucially regulated by permeabilization of the mitochondrial outer membrane (MOMP)."" [GOC:mtg_apoptosis, GOC:yaf, PMID:11919192, PMID:17340152, PMID:18852119]",122,1875,41,6,0.046147913370128114,0.16899143948365883,True,BECN1;HSPA1A;MMP2;MMP9;PTGS2;SIRT1,GO:0035556;GO:0097190,41,1893
gelsemium_crc1893,GO:BP,GO:0007059,chromosome segregation,"""The process in which genetic material, in the form of chromosomes, is organized into specific structures and then physically separated and apportioned to two or more sets. In eukaryotes, chromosome segregation begins with the condensation of chromosomes, includes chromosome separation, and ends when chromosomes have completed movement to the spindle poles."" [GOC:jl, GOC:mah, GOC:mtg_cell_cycle, GOC:vw]",63,1875,41,4,0.046237847264859834,0.16908161944680153,True,BECN1;DUSP1;HSPA1A;NR3C1,GO:0022402,41,1893
gelsemium_crc1893,GO:BP,GO:0023056,positive regulation of signaling,"""Any process that activates, maintains or increases the frequency, rate or extent of a signaling process."" [GOC:mtg_signal]",490,1875,41,16,0.04662233388659531,0.17024714024269003,True,AKR1C3;BECN1;CXCR4;DKK1;F3;HSPA1A;IL1A;MMP2;MMP9;PPARD;PPARG;RELA;RXRA;SIRT1;SQSTM1;STAT3,GO:0023051;GO:0023052;GO:0048518,41,1893
gelsemium_crc1893,GO:BP,GO:0060255,regulation of macromolecule metabolic process,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways involving macromolecules, any molecule of high relative molecular mass, the structure of which essentially comprises the multiple repetition of units derived, actually or conceptually, from molecules of low relative molecular mass."" [GOC:dph, GOC:tb]",1018,1875,41,28,0.04698782067343947,0.17134009538466546,True,ATG5;CRP;CYP1A2;DKK1;DUSP1;ESR1;F3;HSPA1A;IL1A;MIR675;MMP9;NEAT1;NR1I2;NR3C1;PGR;PPARA;PPARD;PPARG;PTGER4;PTGES2;PTGS2;RELA;RXRA;SIRT1;SQSTM1;STAT3;TIMP1;TIMP2,GO:0019222;GO:0043170,41,1893
gelsemium_crc1893,GO:BP,GO:0002833,positive regulation of response to biotic stimulus,"""Any process that activates or increases the frequency, rate, or extent of a response to biotic stimulus."" [GOC:add]",92,1875,41,5,0.04720679126362762,0.17173227602405267,True,BECN1;ESR1;HSPA1A;RELA;SQSTM1,GO:0002831;GO:0009607;GO:0048584,41,1893
gelsemium_crc1893,GO:BP,GO:0051129,negative regulation of cellular component organization,"""Any process that stops, prevents, or reduces the frequency, rate or extent of a process involved in the formation, arrangement of constituent parts, or disassembly of cell structures, including the plasma membrane and any external encapsulating structures such as the cell wall and cell envelope."" [GOC:ai]",155,1875,41,7,0.04722803419445392,0.17173227602405267,True,ATG5;BECN1;DKK1;DUSP1;HSPA1A;PPARG;PTGER4,GO:0016043;GO:0048523;GO:0051128,41,1893
gelsemium_crc1893,GO:BP,GO:0051234,establishment of localization,"""Any process that localizes a substance or cellular component. This may occur via movement, tethering or selective degradation."" [GOC:ai, GOC:dos]",574,1875,41,18,0.04795465699961711,0.1736893584410076,True,ATG5;BECN1;CA9;CRP;DKK1;HSPA1A;IL1A;NR1I2;PPARA;PPARD;PPARG;PTGES2;PTGS2;RXRA;SELE;SIRT1;SQSTM1;STAT3,GO:0051179,41,1893
gelsemium_crc1893,GO:BP,GO:0070848,response to growth factor,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a growth factor stimulus."" [GOC:BHF, GOC:mah]",260,1875,41,10,0.04796751304967961,0.1736893584410076,True,BECN1;DKK1;HPGD;HSPA1A;NR3C1;PPARA;PPARG;RELA;SIRT1;STAT3,GO:0009719,41,1893
gelsemium_crc1893,GO:BP,GO:0141187,nucleic acid biosynthetic process,"""The biosynthetic process resulting in the formation of a nucleic acid."" [GOC:dph, GOC:tb]",574,1875,41,18,0.04795465699961711,0.1736893584410076,True,ATG5;DKK1;DUSP1;ESR1;HSPA1A;IL1A;NR1I2;NR3C1;PGR;PPARA;PPARD;PPARG;PTGES2;RELA;RXRA;SIRT1;SQSTM1;STAT3,GO:0009059;GO:0034654;GO:0090304,41,1893
gelsemium_crc1893,GO:BP,GO:0002532,production of molecular mediator involved in inflammatory response,"""The synthesis or release of any molecular mediator of the inflammatory response following an inflammatory stimulus, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, GOC:dph, GOC:tb, ISBN:0781735149]",38,1875,41,3,0.04821701128466837,0.17434894164200318,True,PPARA;RELA;STAT3,GO:0006954;GO:0032501,41,1893
gelsemium_crc1893,GO:BP,GO:2001235,positive regulation of apoptotic signaling pathway,"""Any process that activates or increases the frequency, rate or extent of apoptotic signaling pathway."" [GOC:mtg_apoptosis]",64,1875,41,4,0.048555511083814465,0.17532805885033023,True,BECN1;MMP2;PPARG;SIRT1,GO:0009967;GO:0043065;GO:0097190;GO:2001233,41,1893
gelsemium_crc1893,GO:BP,GO:0006897,endocytosis,"""A vesicle-mediated transport process in which cells take up external materials or membrane constituents by the invagination of a part of the plasma membrane to form a new membrane-bounded vesicle."" [GOC:mah, ISBN:0198506732, ISBN:0716731363, Wikipedia:Endocytosis]",156,1875,41,7,0.04864502215949432,0.17540663282803146,True,ATG5;BECN1;CRP;DKK1;PPARG;SELE;STAT3,GO:0016192;GO:0098657,41,1893
gelsemium_crc1893,GO:BP,GO:0009058,biosynthetic process,"""A cellular process consisting of the biochemical pathways by which a living organism synthesizes chemical substances. This typically represents the energy-requiring part of metabolism in which simpler substances are transformed into more complex ones."" [GOC:curators, ISBN:0198547684]",1117,1875,41,30,0.048833775419896606,0.17584234292343187,True,AKR1C3;ATG5;BECN1;CRP;CYP1A2;CYP2C9;CYP3A4;DKK1;DUSP1;ESR1;F3;HSPA1A;IL1A;MIR675;NEAT1;NR1I2;NR3C1;PGR;PPARA;PPARD;PPARG;PTGER4;PTGES2;PTGS1;PTGS2;RELA;RXRA;SIRT1;SQSTM1;STAT3,GO:0008152,41,1893
gelsemium_crc1893,GO:BP,GO:0030335,positive regulation of cell migration,"""Any process that activates or increases the frequency, rate or extent of cell migration."" [GOC:go_curators]",225,1875,41,9,0.04900217740619283,0.17620366292251063,True,CCL20;CXCR4;F3;MMP2;MMP9;PTGS2;SELE;SIRT1;STAT3,GO:0016477;GO:0030334;GO:2000147,41,1893
gelsemium_crc1893,GO:BP,GO:0048285,organelle fission,"""The creation of two or more organelles by division of one organelle."" [GOC:jid]",93,1875,41,5,0.04909702246063644,0.1762998490294387,True,BECN1;DUSP1;HSPA1A;IL1A;PPARG,GO:0006996,41,1893
gelsemium_crc1893,GO:BP,GO:0035295,tube development,"""The process whose specific outcome is the progression of a tube over time, from its initial formation to a mature structure. Epithelial and endothelial tubes transport gases, liquids and cells from one site to another and form the basic structure of many organs and tissues including lung and trachea, kidney, the mammary gland, the vascular system and the gastrointestinal and urinary-genital tracts."" [PMID:12526790]",374,1875,41,13,0.04920477820213079,0.17644206477120938,True,CYP1A2;ESR1;F3;HPGD;IL1A;MMP2;NR3C1;PGR;PPARG;PTGS2;RELA;SIRT1;STAT3,GO:0007275;GO:0048856,41,1893
gelsemium_crc1893,GO:BP,GO:0019221,cytokine-mediated signaling pathway,"""The series of molecular signals initiated by the binding of a cytokine to a receptor on the surface of a cell, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:mah, GOC:signaling, PMID:19295629]",191,1875,41,8,0.050239738037274745,0.17990412417462787,True,CXCR4;F3;HSPA1A;IL1A;PPARG;RELA;SIRT1;STAT3,GO:0007166;GO:0071345,41,1893
gelsemium_crc1893,GO:BP,GO:0000819,sister chromatid segregation,"""The cell cycle process in which sister chromatids are organized and then physically separated and apportioned to two or more sets."" [GOC:ai, GOC:elh]",39,1875,41,3,0.05145931053959796,0.1816725963689437,True,BECN1;DUSP1;HSPA1A,GO:0051276;GO:0098813,41,1893
gelsemium_crc1893,GO:BP,GO:0001936,regulation of endothelial cell proliferation,"""Any process that modulates the frequency, rate, or extent of endothelial cell proliferation."" [GOC:add]",65,1875,41,4,0.05093747811008019,0.1816725963689437,True,F3;PPARG;SIRT1;STAT3,GO:0001935;GO:0050678,41,1893
gelsemium_crc1893,GO:BP,GO:0016051,carbohydrate biosynthetic process,"""The chemical reactions and pathways resulting in the formation of carbohydrates, any of a group of organic compounds based of the general formula Cx(H2O)y."" [ISBN:0198506732]",39,1875,41,3,0.05145931053959796,0.1816725963689437,True,NR3C1;PPARA;SIRT1,GO:0005975;GO:0009058,41,1893
gelsemium_crc1893,GO:BP,GO:0070741,response to interleukin-6,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-6 stimulus."" [GOC:mah]",17,1875,41,2,0.051575650185988954,0.1816725963689437,True,RELA;STAT3,GO:0034097,41,1893
gelsemium_crc1893,GO:BP,GO:0033574,response to testosterone,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a testosterone stimulus."" [GOC:sl]",17,1875,41,2,0.051575650185988954,0.1816725963689437,True,CA9;SIRT1,GO:0033993;GO:1901654,41,1893
gelsemium_crc1893,GO:BP,GO:0071295,cellular response to vitamin,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a vitamin stimulus."" [GOC:mah]",17,1875,41,2,0.051575650185988954,0.1816725963689437,True,PPARG;RXRA,GO:0031670;GO:0033273,41,1893
gelsemium_crc1893,GO:BP,GO:0045687,positive regulation of glial cell differentiation,"""Any process that activates or increases the frequency, rate or extent of glia cell differentiation."" [GOC:go_curators]",17,1875,41,2,0.051575650185988954,0.1816725963689437,True,CXCR4;PPARG,GO:0010001;GO:0014015;GO:0045685,41,1893
gelsemium_crc1893,GO:BP,GO:0018205,peptidyl-lysine modification,"""The modification of peptidyl-lysine."" [GOC:go_curators]",17,1875,41,2,0.051575650185988954,0.1816725963689437,True,RELA;SIRT1,GO:0018193,41,1893
gelsemium_crc1893,GO:BP,GO:0045087,innate immune response,"""Innate immune responses are defense responses mediated by germline encoded components that directly recognize components of potential pathogens."" [GO_REF:0000022, GOC:add, GOC:ebc, GOC:mtg_sensu]",192,1875,41,8,0.05157064701867698,0.1816725963689437,True,ATG5;BECN1;CRP;ESR1;HSPA1A;PPARG;RELA;SQSTM1,GO:0006955;GO:0140546,41,1893
