chemical_id,canonical_name,CAS,PubChemCID,DTXSID,InChIKey,chemical_class,classification_rule_prefixes,eligible_as_environmental_exposure,drug_like_exclusion,drugcentral_match,pah_formula,pah_structure_valid,classification_exclusion_reason
C000720146,"perfluoro-3,6,9-trioxatridecanoic acid",,CID:2760333,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000720150,"perfluoro-3,6-dioxa-4-methyl-7-octene-1-sulfonic acid",,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000720112,perfluoro-3-methoxypropanoic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C057578,perfluoroadamantane,69064-33-1,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C108042,perfluorobutane,,CID:9638,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C539348,perfluorobutanesulfonic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C487364,perfluorobutylbutane,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C533290,perfluorobutylpentane,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C073032,perfluorobutyl tetrahydrofuran,26446-59-3,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C033094,perfluorobutyric acid,375-22-4,,DTXSID4059916,YPJUNDFVDDCYIH-UHFFFAOYSA-N,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C525994,perfluorocyclobutane,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C521095,perfluorocyclopentene,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000720114,perfluorodecanesulfonic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C036567,perfluorodecanoic acid,335-76-2,,DTXSID3031860,PCIUEQPBYFRTEM-UHFFFAOYSA-N,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C092001,perfluorodecyl bromide,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C042800,perfluorodimethyladamantane-perfluorotrimethylbicyclononane,88152-93-6,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C518590,perfluorododecahedrane,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C522391,perfluorododecanoic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C048381,perfluoroethane,76-16-4,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000720347,perfluoroethanesulfonic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C080421,perfluoroethylcyclohexane,335-21-7,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C569427,perfluoroethylcyclohexanesulfonic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C528185,perfluoroheptane,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000720115,perfluoroheptanesulfonic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000720075,perfluoroheptanoate,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000720142,perfluorohexadecanoic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C471071,perfluorohexanesulfonic acid,355-46-4,,DTXSID7040150,QZHDEAJFRJCDMF-UHFFFAOYSA-N,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C479228,perfluorohexanoic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C003071,perfluorohexylbromide,335-56-8,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C502420,perfluorohexylethane,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C519465,perfluorohexylhexane,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C118616,perfluorohexyloctane,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C016648,perfluoroisobutylene,382-21-8,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C057525,perfluoromethyladamantane,60096-00-6,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C003073,perfluoromethylcyclohexane,355-02-2,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C115615,perfluoromethylcyclopentane,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C037464,perfluoromethyldecalin,51294-16-7,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C496196,perfluoro-n-butyl iodide,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C101815,perfluoro-n-heptanoic acid,375-85-9,CID:67818,DTXSID1037303,ZWBAMYVPMDSJGQ-UHFFFAOYSA-N,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C065081,perfluoro-N-methyldecahydroisoquinoline,86714-34-3,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C101816,perfluoro-n-nonanoic acid,375-95-1,,DTXSID8031863,UZUFPBIDKMEQEQ-UHFFFAOYSA-N,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000720089,perfluorononanesulfonic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C073608,perfluorooctane,307-34-6,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C063900,perfluorooctanesulfonamide,754-91-6,,DTXSID3038939,RRRXPPIDPYTNJG-UHFFFAOYSA-N,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C076994,perfluorooctane sulfonic acid,1763-23-1,,DTXSID3031864,YFSUTJLHUFNCNZ-UHFFFAOYSA-N,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C023036,perfluorooctanoic acid,335-67-1,,DTXSID8031865,SNGREZUHAYWORS-UHFFFAOYSA-N,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000718177,perfluorooctylbromide and CO2 drug combination,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C496035,perfluorooctylpropyl tert-butyl azo dicarboxylate,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000720116,perfluoropentanesulfonic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000619812,perfluoropentanoic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C057575,perfluoroperhydrofluoranthene,662-28-2,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C047722,perfluorophenanthrene,306-91-2,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C012476,perfluoropinacol,918-21-8,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C078113,perfluoropolyether,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C532209,perfluoropolyether phosphate,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000720348,perfluoropropanesulfonic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000720148,perfluoropropanoate,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C033093,perfluoropropionic acid,422-64-0,CID:62356,DTXSID8059970,LRMSQVBRUNSOJL-UHFFFAOYSA-N,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000720157,perfluoro propyl vinyl ether,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C060763,perfluorosuccinic acid,377-38-8,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C040402,perfluorosulfonic acid,39464-59-0,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000625925,perfluoro(t-butylcyclohexane),,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C521478,perfluoro-tert-butyl alcohol,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000618856,perfluoro-tert-butyl homoserine,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000720111,perfluorotetradecanoic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C105683,perfluorotetramethylcyclohexane,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C008807,perfluorotributylamine,311-89-7,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C000720141,perfluorotridecanoic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C008808,perfluorotriethylamine,359-70-6,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C586085,perfluoroundecanoic acid,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C063334,perftoran,99752-82-6,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C049634,perfucol,105605-66-1,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C400047,Perma Metal,,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C111901,permolybdate,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C015428,perrhenate,14333-24-5,,DTXSID301318427,AENRYWCAYGXUAM-UHFFFAOYSA-N,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D000083462,Persistent Organic Pollutants,,CID:5283499,,,environmental_pollutants;persistent_organic_pollutants,D27.888.284;D27.888.284.429,True,False,False,,False,
C079764,Pertac hybrid,,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
D010569,Perylene,198-55-0,CID:9142,DTXSID4047753,CSHWQDPOILHKBI-UHFFFAOYSA-N,pahs,D02.455.426.559.847,True,False,False,C20H12,True,
D010573,Pesticide Residues,,,,,pesticides,D27.720.031.700;D27.888.723,True,False,False,,False,
D010575,Pesticides,,,,,pesticides,D27.720.031.700;D27.888.723,True,False,False,,False,
D010574,Pesticide Synergists,,,,,pesticides,D27.720.031.700;D27.888.723,True,False,False,,False,
C431558,PFC-Kyoto solution,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C003800,PH.3,37341-77-8,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C031181,phenanthrene,85-01-8,CID:995,DTXSID6024254,YNPNZTXNASCQKK-UHFFFAOYSA-N,pahs,D02.455.426.559.847,True,False,False,C14H10,True,
C510767,phenyl 1-((4-perfluorohexyl)phenyl)-1-hexylphosphate,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C510768,phenyl 1-((4-perfluorooctyl)phenyl)-1-hexylphosphate,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C082527,"phenyl 3,6,2',3',4',6'-hexa-O-acetyl-2-deoxy-2-phthalimido-1-thiolactopyranoside",,,,,phthalates,D02.241.223.805,True,False,False,,False,
C033920,phenylalanyl-prolyl-arginyl-5-amidoisophthalic acid dimethyl ester,74503-72-3,,,,phthalates,D02.241.223.805,True,False,False,,False,
C496608,Phenylhomophthalimide,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C033212,phenylone-2s,26876-90-4,,,,phthalates,D02.241.223.805,True,False,False,,False,
C521903,phenyl perfluorooctanoate,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C055932,phenyltetrafluoroethyl ether,53998-02-0,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C523779,PHI-5 formulation,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C532628,phosphoantimonylmolybdenum blue,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C003125,phosphomolybdic acid,11104-88-4,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C481355,Photobond,,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C118707,phthalascidin,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C032279,phthalic acid,88-99-3,,DTXSID8021484,XNGIFLGASWRNHJ-UHFFFAOYSA-N,phthalates,D02.241.223.805,True,False,False,,False,
D010795,Phthalic Acids,,CID:37013,,,phthalates,D02.241.223.805,True,False,False,,False,
C043103,phthalic anhydride,85-44-9,CID:6811,DTXSID2021159,LGRFSURHDFAFJT-UHFFFAOYSA-N,phthalates,D02.241.223.805,True,False,False,,False,
D010796,Phthalic Anhydrides,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C037431,phthalimide,85-41-6,,DTXSID3026514,XKJCHHZQLQNZHY-UHFFFAOYSA-N,phthalates,D02.241.223.805,True,False,False,,False,
C525414,phthalimide-N-oxyl,,,,,phthalates,D02.241.223.805,True,False,False,,False,
D010797,Phthalimides,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C037432,phthalimidine,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C000712168,phthalimido-alkanamide MA17,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C480081,phthalimidomethylampicillin,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C088185,phthalimidophthalimide,4388-29-8,,,,phthalates,D02.241.223.805,True,False,False,,False,
C087508,phthalmustine,156250-83-8,,,,phthalates,D02.241.223.805,True,False,False,,False,
C012492,phthalonic acid,528-46-1,,,,phthalates,D02.241.223.805,True,False,False,,False,
C000596643,phthaloyl peroxide,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C060412,phthalyl-allysine-4-nitrobenzyl ester,121145-63-9,,,,phthalates,D02.241.223.805,True,False,False,,False,
C031410,phtiobuzone,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C112499,phynox,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C056699,picene,213-46-7,CID:9162,DTXSID8073895,GBROPGWFBFCKAG-UHFFFAOYSA-N,pahs,D02.455.426.559.847,True,False,False,C22H14,True,
C416024,PI protocol,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C521612,planosil,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C011075,Plasmutan,78436-03-0,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D010984,Platinum,7440-06-4,CID:23939,DTXSID9064681,BASFCYQUMIYNBI-UHFFFAOYSA-N,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615092,Platinum-188,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615093,Platinum-190,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615094,Platinum-191,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615090,Platinum-192,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615095,Platinum-193,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615096,Platinum-193m,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615091,Platinum-194,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C077763,platinum-iridium alloy,37186-87-1,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C514637,platinum oxide,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C065088,platinum-thymine complex,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D011005,Plutonium,7440-07-5,CID:23940,DTXSID4064682,OYEHPCDNVJXUIW-UHFFFAOYSA-N,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615183,Plutonium-228,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615184,Plutonium-236,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615185,Plutonium-237,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615186,Plutonium-238,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615187,Plutonium-239,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615188,Plutonium-240,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615189,Plutonium-241,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615190,Plutonium-242,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615191,Plutonium-244,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C086408,plutonium citrate,7261-07-6,,DTXSID601365396,RIMBHDOLXWWEDA-UHFFFAOYSA-I,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C026885,plutonium dioxide,12059-95-9,,DTXSID30894111,BCQXDWAYMKTIFQ-UHFFFAOYSA-N,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C034580,plutonium-ferric hydroxide colloid,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C419503,plutonium hydroxide,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C015459,plutonium nitrate,14913-29-2,,DTXSID40905166,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C527543,PM-17 polyoxomolybdate,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C496165,PM2000 alloy,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C081971,PM 8,66259-28-7,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000611455,PN113 compound,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C521902,p-nitrophenyl perfluorooctanoate,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C008946,pol-kupritox,1332-40-7,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C571850,"poly(1,1,1,3,3,3-hexafluoroisopropyl methacrylate)",,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C454118,"poly(2,2'-bis(3,4-dicarboxyphenyl)hexafluoropropane dianhydride-co-2,2'-bis(4-aminophenyl)hexafluoropropane)",,,,,phthalates,D02.241.223.805,True,False,False,,False,
C510713,"poly(2,2'-disulfonylbenzidine terephthalamide)",,,,,phthalates,D02.241.223.805,True,False,False,,False,
C552023,"poly(2,5-bis((6-(4-butoxy-4'-oxybiphenyl)hexyl)oxycarbonyl)styrene)",,,,,phthalates,D02.241.223.805,True,False,False,,False,
C073843,poly(4-phenylene terephthalamide),,,,,phthalates,D02.241.223.805,True,False,False,,False,
C510839,poly(bisphenol A octane ether),,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C017647,polycarbon monofluoride,51311-17-2,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C507264,poly(L-lysine iso-phthalamide),,,,,phthalates,D02.241.223.805,True,False,False,,False,
C500111,poly(m-phenyleneisophthalamide),,,,,phthalates,D02.241.223.805,True,False,False,,False,
C024979,"poly(N(alpha),N(epsilon)-L-lysinediylterephthaloyl)",73706-22-6,,,,phthalates,D02.241.223.805,True,False,False,,False,
C569401,poly(nonamethylene terephthalate),,,,,phthalates,D02.241.223.805,True,False,False,,False,
C012971,polyphenyleneisophthalamide,24938-60-1,,,,phthalates,D02.241.223.805,True,False,False,,False,
C465963,poly(phthalic anhydride-co-trimellitic anhydride-co-glycols),,,,,phthalates,D02.241.223.805,True,False,False,,False,
C016072,poly(phthaloyl-L-lysine),66653-54-1,,,,phthalates,D02.241.223.805,True,False,False,,False,
C548832,poly(poly(ethylene glycol)methyl ether methacrylate)-block-poly(pentafluorostyrene),,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C045870,polyterephthalic acid anhydride,26913-45-1,,,,phthalates,D02.241.223.805,True,False,False,,False,
C010946,polytetrafluoroethane,56093-67-5,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C516576,poly(ureidophthalimide),,,,,phthalates,D02.241.223.805,True,False,False,,False,
C024865,polyvinylidene fluoride,24937-79-9,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C097105,Post Com II,111274-90-9,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C000720227,potassium 9-chlorohexadecafluoro-3-oxanonane-1-sulfonate,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C009002,potassium antimonate,16210-51-8,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C524140,potassium diperiodatocuprate(III),,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C532828,potassium hexachloropalladate(IV),,CID:61852,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C009005,potassium mercuric thiocyanate,14099-12-8,CID:11615,DTXSID70930966,HWXOCCNUUYRBKP-UHFFFAOYSA-J,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C477466,potassium niobate,12030-85-2,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C117870,potassium palladium chloride,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C516825,potassium tantalate oxide,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C014770,potassium tetraiodobismuthate,39775-75-2,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C029636,Prestige dental material,57572-34-6,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C103500,Prime & Bond,,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C035615,Proco-Sol,69234-07-7,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C489263,promysan,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C066750,propagermanium,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C082961,propranolol FD,149825-35-4,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
D011478,Protactinium,7440-13-3,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615167,Protactinium-230,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615168,Protactinium-231,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615169,Protactinium-233,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C106970,Provipont system,,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C000726661,PSMA-11,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C076595,Pt(II)(CuO)2(CuOH)2,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C011342,pyrite,12068-85-8,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C009133,pyroantimonate,23601-23-2,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C012017,pyroantimonate-osmium,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C016709,pyrochlore,12174-36-6,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C013233,quadevit,76775-32-1,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C109298,QW7437,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
D011883,Radium,,CID:6328144,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615150,Radium-223,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615151,Radium-225,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615152,Radium-226,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615153,Radium-228,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615154,Radium-233,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C073340,ranitidine bismuth citrate,,CID:62984,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C561210,RB Tone forte,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C027867,RC-2B,59763-43-8,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C462240,RelyX ARC,,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C029929,Restodent,59694-99-4,,,,bisphenols,D02.455.426.559.389.657.110,True,False,False,,False,
C447880,retene,,CID:10222,,,pahs,D02.455.426.559.847,True,False,False,C18H18,True,
C097100,Revalloy,55964-89-1,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C503639,RG108,,CID:344265,,,phthalates,D02.241.223.805,True,False,False,,False,
D012211,Rhenium,7440-15-5,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615077,Rhenium-168,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615078,Rhenium-183,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615079,Rhenium-186,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615080,Rhenium-187,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615081,Rhenium-188,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C400124,rhenium sulfide,12038-63-0,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D012238,Rhodium,7440-16-6,CID:23948,DTXSID3052480,MHOVAHRLVXNVSD-IGMARMGPSA-N,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615526,Rhodium-102,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615527,Rhodium-105,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615528,Rhodium-106,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D012378,Rodenticides,,,,,pesticides,D27.720.031.700;D27.888.723,True,False,False,,False,
C086511,RU 58668,151555-47-4,CID:6918261,DTXSID60934291,SDCUWFRXMLQNCS-JGNCIJAKSA-N,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
D012413,Rubidium,7440-17-7,CID:5357696,DTXSID4064686,UCYFRLNGKNNHBD-UHFFFAOYSA-N,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C032710,rubidium chloride,7791-11-9,CID:62683,DTXSID5064881,FGDZQCVHDSGLHJ-UHFFFAOYSA-M,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C069072,rubidium iodide,7790-29-6,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C419879,rubidium magnesium chloride,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C060245,rubidium sulfate,15587-72-1,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C045049,rubrene,517-51-1,CID:68203,DTXSID8060161,YYMBJDOZVAITBP-UHFFFAOYSA-N,pahs,D02.455.426.559.847,True,False,False,C42H28,True,
C000731451,Ru(II)(eta6-p-cymene),,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
D012428,Ruthenium,7440-18-8,CID:23950,DTXSID9064687,KJTLSVCANCCWHF-UHFFFAOYSA-N,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615524,Ruthenium-101,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615525,Ruthenium-104,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C000615523,Ruthenium-99,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C444899,ruthenium bis(bipyridine)phosphonite gamma-cyclodextrin,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
C504278,RWJ-69442,,,,,phthalates,D02.241.223.805,True,False,False,,False,
C064116,"S-(1,1,2,2-tetrafluoroethyl)cysteine",94840-66-1,CID:105059,DTXSID20915283,YDRYQBCOLJPFFX-REOHCLBHSA-N,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C523386,(S)-1-(pentafluorophenyl)ethylamine,,,,,pfas_perfluoro,D02.455.526.510.435,True,False,False,,False,
C083440,S 23121,84478-52-4,CID:158434,DTXSID90868818,ONNQFZOZHDEENE-UHFFFAOYSA-N,phthalates,D02.241.223.805,True,False,False,,False,
C508300,S(2) complex,,,,,heavy_metals,D01.268.556;D01.552.544,True,False,False,,False,
