,GSE23343|GSM572800,GSE23343|GSM572801,GSE23343|GSM572802,GSE23343|GSM572803,GSE23343|GSM572804,GSE23343|GSM572805,GSE23343|GSM572806,GSE23343|GSM572807,GSE23343|GSM572808,GSE23343|GSM572809,GSE23343|GSM572810,GSE23343|GSM572811,GSE23343|GSM572812,GSE23343|GSM572813,GSE23343|GSM572814,GSE23343|GSM572815,GSE23343|GSM572816,GSE21340|GSM533283,GSE21340|GSM533284,GSE21340|GSM533285,GSE21340|GSM533286,GSE21340|GSM533287,GSE21340|GSM533288,GSE21340|GSM533289,GSE21340|GSM533290,GSE21340|GSM533291,GSE21340|GSM533292,GSE21340|GSM533295,GSE21340|GSM533296,GSE21340|GSM533297,GSE21340|GSM533298,GSE21340|GSM533299,GSE71416|GSM1833926,GSE71416|GSM1833927,GSE71416|GSM1833928,GSE71416|GSM1833929,GSE71416|GSM1833930,GSE71416|GSM1833931,GSE71416|GSM1833932,GSE71416|GSM1833933,GSE71416|GSM1833934,GSE71416|GSM1833935,GSE71416|GSM1833936,GSE71416|GSM1833937,GSE71416|GSM1833938,GSE71416|GSM1833939,GSE71416|GSM1833940,GSE71416|GSM1833941,GSE71416|GSM1833942,GSE71416|GSM1833943,GSE71416|GSM1833944,GSE71416|GSM1833945,GSE25724|GSM631755,GSE25724|GSM631756,GSE25724|GSM631757,GSE25724|GSM631758,GSE25724|GSM631759,GSE25724|GSM631760,GSE25724|GSM631761,GSE25724|GSM631762,GSE25724|GSM631763,GSE25724|GSM631764,GSE25724|GSM631765,GSE25724|GSM631766,GSE25724|GSM631767
cluster_6_M006,-0.03570513483322923,0.24785225877664652,-0.39792175450488393,0.17956720181395153,0.06945085704126018,-0.035980975619795255,-0.2878398447241071,0.4796080652633324,1.1248581799687656,-0.20662728691028806,0.3453497653872654,-0.3146497086617802,-0.7254699897693724,-0.41340315659159316,-0.027093299668070593,0.21664712850007406,-0.2186423054681757,0.5112294837941374,0.9389084032695422,0.7837108411885478,0.6430814123006228,-0.323523428377309,-1.0437825232294475,-0.9921850001738414,-0.14605998688929966,0.6531821995282195,-1.1747619848591833,0.05737358103926059,0.19008477331160709,-0.08573543144724019,-0.05542884960121469,0.04390651014560041,-0.19845148881446628,-2.0312176693490684,0.3762507761990074,0.00978675569786845,0.039813092812878585,-0.16102190031233793,0.5683842751428192,0.03638332487828368,-0.03190529626907149,0.07985850322999795,0.18882135938449382,-0.3676728049694243,-0.1705437084408907,0.04812625699841784,0.28974156856986,0.040686722106363704,0.6336603200302624,-0.10708590911837947,0.47125004520242175,0.2851357770209703,0.23394787927369923,0.06661978171325614,0.15945506193179104,-0.21466801988093462,0.4022529524958193,0.1866300237690561,-0.11118986661507485,-0.0671869581054904,-0.09785562291606867,0.03658814462395457,-0.25702416693278657,-0.06159775742073602,-0.27597145193648254
cluster_6_M007,-0.321728869481574,0.022714003195820454,-0.1816813139921006,0.3406880321265396,-0.07306565420490396,-0.5115604236126684,-0.6760720794135137,1.0105916131248251,0.5944741182810415,-0.012988916789979547,0.7435815814788457,-0.19445085745134624,-0.8469615101670229,-0.4927172613093488,0.5796157689520461,0.20735032102851303,-0.1877885517651729,0.3123879596475607,0.8459990852128161,0.4337604675544552,0.5503970687845168,-0.3090852775112316,-1.0417189624541183,-0.7915343902466934,-0.04024903465022582,0.5540849431530028,-0.19418170483189282,-0.013331856750969973,-0.08036941232499993,0.04881566687110974,-0.10427949910625933,-0.17069505334707036,-0.04876849208522915,-1.4420076919601812,0.19502080410957662,0.015374905412825626,0.15598496192208902,0.044985808077230335,0.4635922076349965,0.19814538388470773,-0.0037076908887794845,-0.04533537001524039,0.24800100831495253,-0.44654654651638903,-0.007196036219619825,0.035175855509867245,0.1437003204535746,-0.05057178294806891,0.2821867344018185,-0.1286622352804705,0.20780243652000405,0.18282541967234017,0.4321305356378708,0.5081440344892233,-0.11589292430025254,-0.5891298115340937,0.7368334598068093,0.30714855289654075,0.09853317390829236,0.005376556239206803,0.12091488494899737,-0.6148410415159835,-0.5724137960978225,0.06125853684500898,-0.3780621613238018
cluster_6_M008,0.16529281561022002,0.5016364771566851,0.05453002328621057,0.13652170536411393,-0.011237944088224842,-0.34691474046249415,-0.7156496346487788,0.5414703867690083,0.509431131660535,-0.10738425355845334,0.39809441189676287,-0.30364886244786865,-0.6956856275667855,-0.35705994754001935,0.19015648855608067,0.10853511575897369,-0.06808754574596589,0.6613383498960902,1.0246788999394436,0.7786167085641666,0.794420837751094,-0.3022021627726755,-1.401005464367665,-0.9145621080665886,-0.22511070832286392,0.5163907131178457,-1.1208054885495773,-0.0602612465150934,-0.08412876644369989,0.025368169879225824,0.08585606799443014,0.2214061978958666,-0.14394153208287672,-1.2594781235209673,-0.09432460531362875,-0.09617882276287089,-0.1942499082568968,0.26399842248140687,0.3043133983686676,0.19566895727417238,0.0013811461417205493,0.19245963229752538,0.3175518327098806,-0.19803834279648896,-0.19428499483457892,0.2588047155426697,0.3350829314602858,-0.06962434209970353,0.13646981720377963,-0.025750315725358797,0.22833969811259952,0.04180043580066356,0.14413447573074317,0.03710592137061103,-0.09555505013119057,-0.31872032517344234,0.3513251337120002,-0.27693879093235174,-0.0555185162417204,-0.16262388220021928,-0.1815444851590522,0.12760171119378963,-0.013441725436453788,0.4201662672093863,0.024009266057897383
cluster_6_M009,-0.2512005834897994,0.024913595286583958,-0.3925234665888129,0.6986233766797121,0.47654548890178033,-0.2661243415307892,-0.6526890213825444,0.7245492908963052,0.7201132949303084,-0.20979729545546638,0.655677989216462,-0.3884779599385741,-1.1452722002446998,-0.9281390356673817,0.7572304563478998,0.451667383038011,-0.2750969709989944,0.7071929598031926,1.0669068401350243,1.0849576969371388,0.9336052528873213,-0.16144775232133537,-1.632062145210187,-0.9972395066772447,-0.3500782990245573,0.8719483706306772,-1.802112701018394,0.3398355512918812,0.4047908337769557,-0.08548395720512877,-0.04489942395503181,-0.3359137200503116,-0.32206996794730447,-1.998575903091483,-0.12888772481662736,0.010915513136707996,0.3981980085414583,-0.11099676341061986,0.07179307170969149,0.3805774322072403,0.18624785560428195,-0.1980985298812519,0.4511462842165544,-0.9194266772552845,-0.47830798298585825,0.5555239707945895,0.5578047893218135,0.1378563606307572,1.1224127626350595,-0.22171468134604153,0.6017777863420897,-0.09617560440576495,0.7155964470012602,0.2795138569289493,0.23593714530553875,-0.6014981723716968,1.1751288167791667,0.7704170326405021,0.13276782652491745,-0.010912413723470897,-0.3155992531728909,-0.8160056638470685,-0.533976645732225,-0.519442273041055,-0.5119267032919299
cluster_6_M010,0.05563878224599683,-0.08980637528907039,0.6754587645966438,0.8859516938915285,0.3265334109707161,-0.6635732873496748,-0.9834698279238553,0.630475323285589,0.3994198677855772,0.5111451182524832,0.4319333477454402,-0.6555030107411767,-0.9067959979614687,-1.1264821050560025,0.45371861486402104,0.27047784865602803,-0.21512216797277753,0.6845434253414834,0.6623906771561302,0.39560579173331,0.3717713344314185,-0.5023244472612568,-0.2128630402347636,-0.2069230179920033,-0.27736693653238864,0.3228963928730239,-0.8402039115138424,-0.14753809511513818,-0.044739163653497574,0.20030465226754113,-0.09044900287388541,-0.31510465862613074,0.1172258401436237,-2.144831670186233,-0.0033614659148159163,0.19407974197965241,0.543842601258757,0.6426963483714955,-0.04684742917448137,0.17866736895788807,0.34788406092939467,0.5157027000959834,-0.1015341067689844,-0.7247354958449145,-1.2938270754125165,0.4755381714790257,0.18428046634666884,0.23648911631282657,0.5321582802612863,0.1441549529095278,0.23542012472160004,-0.033002530465785766,0.14605962455853888,-0.5588856716546085,-0.8819875642901269,0.758756662207287,-0.5081880558790296,0.013216787657371531,0.1795694475872372,-0.4247391434521493,0.15166004668841424,0.4323880293035562,0.6771758567164164,0.5837939590742558,-0.5688199785171661
cluster_6_M011,-0.2334962677958049,1.0060345116996197,-0.34941515192466616,-0.14879486902985456,-0.4202707851864657,-0.23533688648133294,-0.3520605114555767,0.30108143895216777,0.8793760230020432,0.015444827681172058,0.2844086972765895,-0.1758436908728721,-0.5392803486947176,-0.23430552029406407,0.35809448273509276,-0.3114593644960524,0.15582341488472368,0.5380023016712812,0.8245157376274698,0.7377897721664554,0.6332722768685208,-0.03451178385950486,-0.0722778218896956,-0.48934956268712737,-0.7131883028117592,0.47059037760248723,-0.7288597634949278,-0.23192985320307696,-0.3480599281309211,-0.34095107202187686,-0.37006834574004993,0.1250259679027254,-0.2698984140329204,-1.2988187201716483,0.04103580734868165,0.06771477617873625,-0.5484059721159984,-0.10337204790364596,0.3048727658887279,0.23846370772511885,0.03914971124371805,0.27010596618484284,0.11968287089713867,-0.3657734405526589,-0.2772115848115341,0.1638524856388558,0.16048147619058556,0.1241491464281892,0.33000525396035285,0.5152033413697223,0.3854959202108572,0.10326695032288358,-0.2610773601954187,-0.6545935714472666,-0.660672454099153,-0.07602790714161693,-0.07516776230737385,-0.7699644939069479,0.006401032228790626,0.2012440336899028,0.39974651718564547,0.5294034365458906,0.7333928603901796,0.262590437517097,0.36472523154025416
cluster_6_M012,0.08907267939804771,0.22347988919804676,-0.4660307629198958,0.6480132978242985,-0.3641018440681895,0.29841510615861216,-0.11762698414151503,-0.1569816969647523,-0.5200097233209701,-0.04609014027725445,0.3530499466914064,-0.061524252874185205,-0.15488851412073265,-0.4320990011027694,0.7178337505552053,0.096415905141233,-0.10692765517658691,1.0175593132108105,1.2097836514737128,0.931826909483562,1.2250803218631723,-0.49233705458604726,-1.6727847672734388,-0.9875595088086376,-0.3721285597948179,0.6734336099497473,-1.7174122351211394,0.01929618632241547,-0.11839268570559217,0.17457020776406512,0.00672161733741416,0.10234299388477355,-0.47050713127469107,0.14518816236502188,-0.5498161951320116,-0.008557411424676977,-0.417240269914492,-0.3510902818478274,0.028375245332571925,-0.4116224467437715,0.377072950472487,-0.44108401786712204,0.06376072955245592,0.34419047576095396,0.3830170755035797,0.6047331673139935,0.08328814796164777,0.3417773673471714,-0.0901886001051081,0.5414722888698799,0.10574791697170832,-0.278517173141755,-0.5802126955778263,-0.869031689096227,-0.7894512136240323,-0.11497881941562915,-0.23178005960349915,-0.20684330505911316,-0.8023951386132192,0.21100410961172156,0.27963543628192933,0.3281502562204817,1.0280310514442508,0.4251596571906187,1.3227124102405348
cluster_6_M013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_6_M014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_6_M015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_6_M016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_6_M017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_6_M018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_6_M019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_6_M020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_6_M021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_6_M022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_6_M023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_6_M024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cluster_8_M001,-0.04768917568936684,0.09607620244378727,-0.18564961450750123,0.18384611590936448,0.04157500864067736,-0.30894696151360085,-0.4014570538838148,0.5744415289768307,0.28352026900325245,0.04273988177972385,0.3824313601990835,-0.24880973775341275,-0.5086213094949152,-0.4169451936428145,0.28777925367682805,0.2358293952669856,-0.010119969411106803,0.7144465940492553,0.9362614163868066,0.8642413495624768,0.8094256055904705,-0.40916966648901104,-1.2970282146738954,-0.8993784146943244,-0.2019306908044728,0.611493193028773,-1.2698090550114394,-0.04491069023997124,0.010487108837222625,0.014390619349828404,0.07512083056258906,0.08636001454569207,0.03106395230061545,-0.6462474456961342,-0.0636574984684122,0.03271363952718309,0.048105045582477045,0.021553115964744338,0.17136547334958746,-0.02480548820076861,0.032182198616131585,0.07449465184930554,0.07088718337991985,0.08491945081008566,0.028817656123394136,-0.00016032138612900016,0.03458579196226945,-0.018123628869980615,0.04029302204264695,-0.04097103930646411,0.1108515703901338,0.012132670029395972,-0.11742747285376229,-0.26694487085168334,-0.3122354909782416,-0.07028049728690659,0.0521269936956658,-0.022940883516087487,-0.14925503675208865,-0.0704014734403492,0.10480276472308575,0.2334129459811458,0.27539603707330834,0.08304322293242972,0.2607037612734815
cluster_8_M002,-0.0938416667748093,-0.1941005795468902,-0.1759539687792107,0.33164797734786833,0.19060218342677304,-0.30406933636783257,-0.41892251939344566,0.547835724066296,0.44207416366630736,-0.004918254788377131,0.28815291177580693,-0.2957111373424178,-0.4920218173402039,-0.4000349927033498,0.31409703665837646,0.27935371090107464,-0.01418943480596567,0.6614503600671567,0.991752529045709,0.8985156730369287,0.8396923389008645,-0.32897244289653677,-1.2385162522666862,-0.8491616023015595,-0.14602534829174646,0.6534479381942085,-1.4982544528271122,0.016428166598786265,0.010655762292185787,-0.002056899349160679,0.03135045222912428,-0.04030622243216161,0.1186474071486591,-0.5374585395066107,0.05074100031303189,0.02228356836928429,0.003950522810348436,0.014111212515635728,-0.016608705096724404,0.01887266245245958,-0.027793400632421413,0.18941054469817664,0.07375509942620727,0.10133505322091718,0.187525963731451,0.00014467480884195762,-0.03961085974906249,0.010919129005268733,-0.13561056835051558,0.031300059492688936,-0.0827300881753599,0.016815263517721637,-0.006912080523928648,-0.07170611469368367,0.1827809724558315,0.057551872252318344,0.004714994120991441,-0.18661276058238185,0.297372425924843,-0.08501288000130368,-0.1324669822837325,0.16022683507693442,-0.047653324528788336,0.07631023394771115,-0.24859319116480896
cluster_8_M003,0.019442349825677396,0.14844926437392225,-0.10575829810906205,0.11103711146219432,-0.004107327685575978,-0.1794995356380755,-0.14860217981015653,0.26695375690477186,0.1689014786206153,0.03630222771163238,0.12511870204663939,-0.17247398104330358,-0.31774476859132894,-0.1913005613637916,0.20538628828491723,0.0562911782960504,-0.018395705285126632,0.6749559812694521,0.8478446698286914,0.7650467453175858,0.7401318637663747,-0.4520861121523897,-1.3339006557037323,-0.9131100482523609,-0.14471145318522202,0.4988279394609214,-1.2904142627463846,0.1235515542120548,0.05817991898372699,0.13249347795636335,0.10976328907148704,0.18342709217343234,0.12808544535248576,0.3218946421002593,0.055404428750332836,-0.041525692349989755,0.037811864986617705,-0.12169454805663342,-0.017250446693798115,-0.06934498804566087,-0.11295653265600833,0.08046530490727137,-0.11180998130077928,0.32301559762700593,0.29931250372023116,-0.1086770766538825,-0.041863671995748405,-0.04379932926552583,-0.2431870334236537,-0.049277284071889006,-0.18396516867801085,-0.10063803425262334,-0.3765414707056987,-0.4350166211714778,-0.19230033749170758,0.29671499754468594,-0.30162138206932076,-0.2484854207577941,-0.14939568376619106,-0.07758658324900582,0.2170956305974927,0.516319156037195,0.4687090220334416,-0.04497040881890236,0.32707910181728006
cluster_8_M004,-0.2180646778751015,-0.0025668050506820303,-0.35760021716252016,0.29694191813842025,0.19155426238945958,-0.10213650976784687,-0.38653338731631165,0.8187778821091959,0.24138948593840912,-0.06393778297977508,0.21887078456964812,-0.30892027648624987,-0.5510450508366954,-0.38933201976654663,0.336760251121433,0.3276197873478897,-0.05177764437272624,0.7157314366788017,1.0872818930173267,1.026681030038488,0.9140726246625867,-0.40290002433612926,-1.5321781557129264,-0.9287357717727598,-0.28170283758121056,0.8173889704203536,-1.714739206095431,0.07466799220232274,0.03857175187340777,0.03524548950463983,0.10509769796593287,0.04551710913459732,0.08359852960650024,-0.5794394198657108,-0.025017018610739974,0.06122341963323479,0.011716334976410194,0.055579804947880555,-0.08990110844219472,-0.07012601113679405,0.015816601939208405,0.07384023504328757,-0.008912363947852223,-0.06064664686797409,0.20425477321510926,0.08599559257512664,-0.005320845191756137,0.12159674685413019,0.07052848836722513,0.08251815754397795,0.01694628650696336,-0.04425155714603413,0.2286636839586298,0.09133434994299462,0.11424806750915166,0.06674279023929176,-0.09249854337747695,0.05673527997171391,-0.18108064377200023,-0.04715149799084619,0.008924555109577355,0.05229783135158494,-0.016713623966823465,-0.08826050531494234,-0.19324174366085475
cluster_8_M005,-0.2102971483139482,-0.21180935288845665,-0.4081750165668207,0.4281716081213549,0.3344208027560511,-0.2727256472028456,-0.491729933236639,0.8181896573215787,0.43341771632660503,0.06046668051729295,0.4416252055621546,-0.26407578651548624,-0.683442689585464,-0.6114512926970305,0.4011402916116551,0.32110355610969543,-0.08482865131969596,0.632341352585084,0.889847779993326,0.7751320541777573,0.6882050473372713,-0.4090456834619806,-1.180490846985507,-0.865349679670631,-0.2516932255067794,0.6852779828926984,-1.4322652175448127,0.171156163080318,0.31483495461621086,0.06564334576302261,0.0007315790849385785,-0.0843256063609164,-0.2959819927290586,-1.603692479854644,-0.10689011019278111,0.03448460264927813,-0.07221545398262685,0.043541977123083116,-0.005641562494864951,0.1316697206235042,0.09744345607791699,0.06551840998692654,0.29973409183277955,-0.4420358209606064,-0.17468321827813701,0.18684072605906818,0.3413224327029516,0.1678354265694067,0.6450433052712715,0.12173236901010247,0.43997485661093594,0.12599926397549857,0.4884290365254602,0.11008111694246325,0.04633058065903792,-0.345337355153675,0.6411463812528853,0.28986011782482113,0.22379750611700697,-0.01778309090043783,-0.10706150335063223,-0.5079895365246859,-0.34800748486164507,-0.07834559520250983,-0.39512017332808735
cluster_8_M006,-0.1377648090064634,-0.06711181147206957,-0.17098484870661396,0.5905444756781881,0.24838503989183758,-0.4588097168871485,-0.5771975645571518,0.7099664379080294,0.4582554324836156,0.2209356997772629,0.4695938746116784,-0.275941137725452,-0.816718825214415,-0.8999787400962646,0.5813934541189045,0.34978572827648013,-0.22435268908041875,-0.1102265232049457,0.11443341980925328,0.0374924610025631,-0.27148701891389204,-0.003832877412523863,0.027178187542257436,-0.0030747540392260866,0.10253041444187067,0.20179126726390242,-0.7576168523111845,0.07265574120579225,0.2506042878430257,0.16205188397220127,0.20699837722716968,-0.029498014426262795,0.025843800350550946,-1.7472590769921548,-0.027610234994388392,0.05131372045120953,0.07554199838142,0.058381036065483956,0.08378679869618912,0.07005882942397153,0.038604485509338295,0.00011264955482592298,-0.013592231634244249,-0.08889019910083727,0.2571199834995075,0.19865891320439744,0.23326004312903748,0.13256550192784178,0.2897144339460286,0.22915207830830636,0.16578305989643463,-0.032545589622921076,0.41367336477796224,0.2773043723071215,0.0720368380695301,0.03899857589978359,0.38957883467586885,0.22699824491961362,-0.06987118226120934,0.1787550954882928,-0.06033759754207125,-0.441019105983995,-0.3947984619891178,-0.1516699347286341,-0.47964904363314503
cluster_8_M007,-0.3036690201138145,-0.05134876017668541,-0.10835117185418905,0.4939069146720661,0.2594093951902437,-0.4617036112854385,-0.503661328701513,0.7765772125982675,0.6497977114674075,0.008965129909509416,0.6447618329499221,-0.5228378401480779,-0.7273589692240507,-0.5299297958991499,0.2923264160727378,0.27621604690774154,-0.193100162364976,0.4129093249946424,0.8133712141564945,0.7640395871097352,0.6865556461663096,-0.26977681172142837,-1.1094339669404893,-0.7520273323971592,-0.27653048339043956,0.5620943732125483,-0.9700957130840047,0.003881062149872704,0.15353458578480345,0.05716395266063961,-0.057692643545001414,-0.017992795156522745,0.07927070928589407,-1.4498659354884118,0.1459144636603774,0.1064244102005898,0.022047054745996893,-0.025253765087107895,0.1250665391594797,0.17558941481044793,0.11094387995465288,0.030405854536358187,0.08271256227510633,0.00010059536336091957,0.06304428682025666,-0.036369766481931264,0.05047856966437295,0.13851422108283507,0.13736930536482347,-0.03459328324997483,0.11406199092195089,0.16413889246092275,0.2474487495707052,0.300748655701747,0.11185353924467598,-0.050379272955064405,0.04413470392777291,0.06292754070593115,0.004930280405232126,0.10082965470744633,-0.02682776456234678,-0.22767687080023957,-0.3606651127104376,-0.0032672649871343116,-0.2040568382482851
cluster_8_M008,-0.04100190015165989,0.03954047607784552,-0.3174684126733473,0.36872043474131316,0.20665522747474585,-0.4100458068973238,-0.4877319781064467,0.8937661979255113,0.5664465647224731,0.030011325955289474,0.49362104437843324,-0.49763192060819644,-0.8223883788303942,-0.737558405154256,0.45450099895249785,0.5004659784408778,-0.23990144624736234,0.15906528311907162,0.6007304280397939,0.4180873205153148,0.3351219757954999,-0.15852741211890237,-1.040086848758912,-0.88559163141217,-0.015046085575933713,0.5298355869680343,-0.7298946510826233,0.21229465436845357,0.3401694062617972,0.2846810115909032,-0.08451202123994514,0.0336729835296189,0.07120520224347769,-2.051104059243572,0.018505392981171463,0.1481943678480338,0.06268839973331121,0.06550858324733688,0.1298338246439689,0.14877247987799716,0.15089149146321215,0.10098522677070944,0.13970674002131023,-0.4810625979818402,0.15796182236908915,0.22431804276067457,0.16057832973234584,0.15006955945414502,0.28503710511017954,0.051144453631807675,0.28442526873414004,0.1823403666025003,0.5770022985546361,0.34543313944638027,0.154304781225526,-0.2929646534795782,0.38882484263400086,0.3347344116541719,0.25419003136486107,0.036589772662878,-0.10762622383050359,-0.44807951867738893,-0.6172157619062335,-0.004457408326242262,-0.6207357113225037
cluster_8_M009,0.011820287004453844,-0.12085499616442821,-0.18187883402707722,0.21172905366880077,0.19540042167770283,-0.20927303684149157,-0.3962233180993963,0.638608435827038,0.2779009266713504,-0.013565851302702672,0.18452872802954973,-0.2251103743863903,-0.3995823730729406,-0.432098702155492,0.19283962886532555,0.19769748306448096,0.0680625212412167,0.7662938298620103,1.0056841918379409,0.8636118866745269,0.7815910789746723,-0.4714111116241974,-1.2555353706561325,-0.780101340500756,-0.17607870703559178,0.4847229052235653,-1.5397840961923992,0.12896289243207798,0.08279819714881369,0.0725156236836846,0.04606847625197109,-0.00933845608018625,0.011737052413126428,-0.5591816748411528,-0.03333617978641528,0.019482199584491936,0.048096109826645785,-0.022175818046833294,-0.041605656921624865,-0.038643344870208346,0.11752940630041313,-0.03829164403989849,-0.038585768429360685,-0.08173801065230124,0.1080158905539264,0.09253699094228382,0.061306678281414916,0.09213077462091541,0.07620373716785725,0.03595339413565718,0.11415849898297334,0.07640736477808853,-0.16730560485029486,-0.08232830828450384,0.07773259850632075,0.12802388480122912,-0.2196233162940849,-0.17231165370087215,0.03865556454963259,-0.05229716708748749,-0.07609322897950437,0.2736610779781662,0.1853096489995541,0.10115731176536072,-0.03458080740351692
cluster_8_M010,-0.1752235113331026,-0.06842019863628261,-0.11866932162772269,0.18457527726749984,-0.17824265293596156,-0.22199873039896945,-0.056904714174033234,0.2735490845744952,0.2525277744070071,-0.14794768343709544,0.1409304735509557,-0.22274915677234444,-0.11857543717467134,0.05648109670444464,0.05777665453823333,0.1798744488409345,0.16301659660661258,0.7510925625706102,0.9936171689209333,0.8999870509648346,0.9134657846813975,-0.49252180037041976,-1.5132749126100122,-0.9012889453435662,-0.22018623567006576,0.7432397997167276,-1.426478231320081,0.01940165565010923,0.012015103627818087,0.054681131824691226,0.10792409658284166,0.058325770774181704,0.1387042231166123,0.046714829087198095,0.09904627351074051,0.05546174016349551,0.01378249223000658,-0.03791636498725369,-0.06665506697181042,-0.0884095231439032,-0.05114529913334339,0.11322003593767849,-0.10156214309543929,0.4696790989375556,0.4156996088658521,-0.10807201304580967,-0.16658200688042288,-0.11859262643067725,-0.28239844312470136,-0.12014141569379423,-0.16412653161947904,-0.04670686772250613,-0.3589950541282875,-0.49109824111790185,-0.24658281096645754,0.3126649948443139,-0.3150949140847433,-0.07063836277331713,-0.09196178517245142,-0.17304300723320307,0.21303809022160672,0.4228756410032237,0.5102516058469657,-0.014635860411376414,0.30321970397163
cluster_8_M011,-0.3302524488848694,-0.2619383186359247,-0.2729507034275998,0.5633869244314934,0.2155200849888173,-0.40786862092630355,-0.7064317390926577,0.9466813432261744,0.5974526093805413,0.20483370100295376,0.3830982832085581,-0.35129362563736066,-0.6729804057577669,-0.5814691639645321,0.5359440405737155,0.34266738762661414,-0.20439934811185329,0.16690352963382868,0.7039453303385679,0.30100051322857585,0.3482443778824594,-0.10361588508512935,-0.8078345466423441,-0.5479074573032255,-0.09905014890009235,0.48855379040244845,-0.9712140668513871,0.2826091551994465,0.23466729165063846,0.1876723738632379,-0.12461754313150408,-0.0593567142855201,0.27637603219094437,-2.0032865181123127,0.18173103864703996,0.017396043383726058,0.18967616382300817,-0.06449773874225172,0.08520743990049325,0.18219371603312018,0.20377013917702028,0.021817586835461845,0.019872929130685058,0.010805838850199681,0.13369476350375326,0.11641978895050566,-0.001376691708767872,0.18013677370312797,0.1675004990952112,0.1493625485305839,0.04509467953688476,0.08810496727156712,0.5954758452579774,0.4835052804100454,0.2502551254175208,-0.015500344044071785,0.07250454593878526,0.3345770764416791,0.10439809063346303,0.0541311588906746,-0.18623290666438366,-0.3885798011345726,-0.6452003876400079,0.011314475116301402,-0.6706481586234122
cluster_8_M012,-0.10327942727664403,0.10097667457020658,0.010790657683360932,-0.009599958163614105,0.06864193917117767,-0.13182652939245523,-0.4206003352249172,0.4412297876503164,0.15635959423528012,0.1871534281143454,0.4441826199276747,-0.2534487535649246,-0.49031024417039226,-0.23011145343919934,0.11316095680457841,0.06896399723972328,0.04771704583548287,0.7077225049512837,0.9959228843738506,0.9362853818573159,0.902491923499059,-0.36009395289461804,-1.386749354581165,-0.932939102295767,-0.3275678152324884,0.5479602731807881,-1.2067977578396853,-0.11829273404904994,-0.06279681215763003,-0.0018210524782544574,0.08309968018436173,0.2235759334819991,0.04169173136378342,-0.7032135726353321,-0.04793825352403832,-0.02179367718112347,-0.11831458869946467,0.26365123146527464,-0.04199506027848963,0.0046350293484309696,0.027020961484354976,0.08390789940850828,0.2408372225617078,-0.03171140095803032,0.12516959361239766,0.28125863597317863,0.04740826792715287,-0.030361763164461444,-0.0954372399845047,-0.03126385431600926,0.026235747189618724,-0.019786909592952803,-0.2485553018970654,-0.249056731210081,-0.3210264618693253,0.05281791980795379,-0.0282717852531407,-0.4580982008045028,-0.2740681120440628,0.062461323671360515,0.039448377397023685,0.2409703081833499,0.4361833686195709,0.3991528291827388,0.34804246621618073
